Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250049-València-Conselleria Meteo.
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	Veloc.máx.
09/08/2022	18	2,5	120	29,4	72	1002	219	0	6,7
09/08/2022	19	0,2	148	29,1	75	1002	53	0	3,4
09/08/2022	20	0,8	71	27,4	87	1003	2	0	4
09/08/2022	21	0,4	77	27,2	90	1003	1	0	3,6
09/08/2022	22	0,2	120	27	95	1003	1	0	3,3
09/08/2022	23	0,3	66	26,9	96	1004	1	0	3,1
10/08/2022	00	1,7	30	26,3	94	1004	1	0	5
10/08/2022	01	1,2	281	26	94	1003	1	0	5
10/08/2022	02	0,4	257	26,1	84	1004	1	0	1,7
10/08/2022	03	0,1	270	25,7	87	1003	1	0	1
10/08/2022	04	0,1	298	25,4	91	1003	1	0	0,5
10/08/2022	05	0,4	306	24,8	94	1002	1	0	2,6
10/08/2022	06	0,3	310	25,1	90	1003	46	0	2,7
10/08/2022	07	0,2	302	25,6	82	1003	128	0	2
10/08/2022	08	0,1	237	27,7	69	1003	349	0	1,2
10/08/2022	09	0,2	197	30,4	57	1003	637	0	0,8
10/08/2022	10	0,8	149	30	61	1003	716	0	3,3
10/08/2022	11	1,6	135	30,5	58	1003	917	0	5,2
10/08/2022	12	3,1	126	30,7	48	1002	957	0	7,3
10/08/2022	13	1,3	139	31,3	54	1002	947	0	6,5
10/08/2022	14	1,4	162	31,5	55	1002	884	0	6,9
10/08/2022	15	1,6	152	31,4	51	1001	767	0	7,5
10/08/2022	16	3,3	141	30,8	47	1001	604	0	9,8
10/08/2022	17	3,5	132	30,1	52	1001	374	0	9,1
10/08/2022	18	1,2	144	29,9	57	1001	188	0	6,2
10/08/2022	19	0,6	134	28,6	70	1000	48	0	4,6
10/08/2022	20	0,1	219	27,4	84	1001	2	0	2,2
10/08/2022	21	0,2	110	27	86	1002	1	0	2,6
10/08/2022	22	0,1	66	26,9	87	1002	1	0	1,5
10/08/2022	23	0,1	20	26,6	87	1002	1	0	0,6
11/08/2022	00	0,1	1	26,3	85	1002	1	0	0,2
11/08/2022	01	0,2	336	25,6	85	1002	1	0	1,1
11/08/2022	02	1,3	311	24,8	71	1001	1	0	4,5
11/08/2022	03	1	304	24,4	72	1001	1	0	4,5
11/08/2022	04	1,5	316	24	71	1001	1	0	4,5
11/08/2022	05	1	302	23,8	65	1001	1	0	4,2
11/08/2022	06	0,7	302	23,4	73	1002	36	0	3,1
11/08/2022	07	0,4	314	23,9	73	1002	164	0	2,8
11/08/2022	08	0,2	335	26,2	57	1002	376	0	1,5
11/08/2022	09	0,1	261	29,5	45	1002	603	0	0,2
11/08/2022	10	0,8	153	31,1	42	1002	760	0	2,2
11/08/2022	11	1,9	129	30,3	46	1002	873	0	5,4
11/08/2022	12	2,8	128	30,3	55	1002	930	0	7,6
11/08/2022	13	3,7	122	30,3	47	1002	935	0	7,7
11/08/2022	14	3,5	130	30,7	46	1001	873	0	7,8
11/08/2022	15	3	125	30,9	45	1001	758	0	7,6
11/08/2022	16	3,6	123	30,3	51	1001	599	0	8,7
11/08/2022	17	2,8	129	30	58	1000	406	0	7,9
11/08/2022	18	2,4	123	29,2	67	1000	210	0	7
11/08/2022	19	0,9	116	28,8	71	1000	50	0	4,1
11/08/2022	20	0,2	78	27,6	83	1001	2	0	2,3
11/08/2022	21	0,1	86	27,2	87	1001	1	0	1,6
11/08/2022	22	0,7	37	26,9	93	1002	1	0	1,8
11/08/2022	23	0,3	9	26,4	99	1002	1	0	1,6
12/08/2022	00	0,1	29	26,2	98	1002	1	0	0,1
12/08/2022	01	0,1	340	25,8	92	1002	1	0	0,6
12/08/2022	02	0,5	311	25,1	76	1001	1	0	2,4
12/08/2022	03	0,3	301	24,5	73	1001	1	0	2,6
12/08/2022	04	0,3	300	24,1	73	1000	1	0	3
12/08/2022	05	0,1	308	23,7	72	1000	1	0	0,4
12/08/2022	06	0,1	289	23,6	69	1000	37	0	1,4
12/08/2022	07	0,1	285	24,5	68	1000	167	0	0,2
12/08/2022	08	0,8	225	26,1	56	1000	383	0	3
12/08/2022	09	0,6	185	29,2	49	1000	610	0	2,6
12/08/2022	10	2	148	30,3	55	1000	772	0	4,7
12/08/2022	11	3,7	146	31,5	41	999	879	0	6,6
12/08/2022	12	4,7	132	31	53	999	919	0	8,3
12/08/2022	13	6,7	131	31,2	42	998	907	0	9,7
12/08/2022	14	5,1	136	32,4	42	997	849	0	9,2
12/08/2022	15	4,7	149	34,7	37	997	726	0	9,8
12/08/2022	16	4,4	140	35,4	29	996	558	0	8,8
12/08/2022	17	1,8	117	33,3	48	996	363	0	7,9
12/08/2022	18	4	60	30,9	58	996	161	0	11,6
12/08/2022	19	4,5	55	29,8	66	996	41	0	11,7
12/08/2022	20	0,5	17	29,1	75	997	2	0	3,6
12/08/2022	21	1,2	345	29	70	997	1	0	4,3
12/08/2022	22	1,7	32	28,5	72	997	1	0	4,5
12/08/2022	23	1,4	32	28	76	998	1	0	3,6
13/08/2022	00	1,4	163	27,9	77	998	1	0	4,8
13/08/2022	01	1,1	205	27,7	79	998	1	0	4,2
13/08/2022	02	2,1	283	29,6	59	998	1	0,4	6,4
13/08/2022	03	4,7	278	34,4	23	996	1	0	12,5
13/08/2022	04	9,1	316	32,2	30	995	1	0	12,6
13/08/2022	05	5	310	30,3	34	995	2	0	9,4
13/08/2022	06	3,1	295	29,9	35	996	36	0	7
13/08/2022	07	9,8	293	32,2	29	998	137	0	21,1
13/08/2022	08	9,3	295	32,8	29	998	121	0	19,4
13/08/2022	09	5,9	314	33,4	26	996	139	0	12,2
13/08/2022	10	1,3	261	34,9	24	996	267	0	5,7
13/08/2022	11	3	289	36,7	21	997	247	0	9,9
13/08/2022	12	12,1	282	34,7	26	1000	85	0,4	24,7
13/08/2022	13	7,2	294	33,3	27	999	118	0	17,5
13/08/2022	14	6,7	310	33,2	27	998	265	0,4	13,3
13/08/2022	15	9,7	312	35,2	24	998	652	0	19,6
13/08/2022	16	15,2	312	35,8	20	998	391	0,8	26,9
13/08/2022	17	14,9	304	33	27	998	198	0	28
13/08/2022	18	13	310	31,6	29	999	125	0	26,1
13/08/2022	19	10,7	308	31,2	27	999	20	0	22,9
13/08/2022	20	3,5	275	30,7	29	1000	2	0	10,3
13/08/2022	21	6,4	312	30,3	29	1000	2	0	13,5
13/08/2022	22	4,2	291	30,5	29	999	1	0,4	11,4
13/08/2022	23	3,5	255	29,6	34	997	1	0,4	11,9
14/08/2022	00	3,2	247	28,6	36	997	1	0	7
14/08/2022	01	1,2	283	27,7	40	997	1	0	5
14/08/2022	02	1,1	291	27,8	37	996	1	0,4	4,2
14/08/2022	03	2,3	293	28	36	996	1	0	5,8
14/08/2022	04	1,6	266	27,3	40	996	1	0	4,8
14/08/2022	05	1,6	256	26,5	43	995	1	0	4,7
14/08/2022	06	1,6	248	25,9	45	995	29	0	5,7
14/08/2022	07	1,6	235	26	46	995	160	0	4,3
14/08/2022	08	0,9	224	28	42	995	364	0	3,4
14/08/2022	09	0,1	203	31,2	34	995	586	0	1,8
14/08/2022	10	1	159	32,8	33	995	754	0	3,5
14/08/2022	11	6,1	137	32,5	35	994	860	0	9,6
14/08/2022	12	5,9	154	34	33	994	912	0	9,6
14/08/2022	13	5,3	212	36,3	26	993	926	0	12,9
14/08/2022	14	6,5	210	36,3	26	992	815	0	14
14/08/2022	15	8,3	153	33	34	992	745	0	13,6
14/08/2022	16	7,4	146	32,4	36	991	578	0	12,1
14/08/2022	17	6,8	151	31,6	42	991	386	0	11,8
14/08/2022	18	2,3	159	31,9	46	991	192	0	5,9
14/08/2022	19	1	156	31,3	50	991	41	0	3,4
14/08/2022	20	0,5	146	30	56	991	2	0	1,6
14/08/2022	21	0,1	138	29,9	54	992	1	0	0,1
14/08/2022	22	0,8	15	28,7	62	992	1	0	2,4
14/08/2022	23	1,9	38	27,2	74	992	1	0	5,2
15/08/2022	00	3,6	31	26,9	73	993	1	0	8
15/08/2022	01	3	23	26,7	77	993	1	0	6,9
15/08/2022	02	0,1	312	26,2	72	993	1	0	1,1
15/08/2022	03	0,1	300	25,1	75	993	1	0	1
15/08/2022	04	0,4	290	25,1	71	993	1	0	2,4
15/08/2022	05	0,5	235	25,6	46	993	1	0	2,8
15/08/2022	06	2,9	249	25,7	30	994	37	0	8,2
15/08/2022	07	1,8	251	25,7	27	994	182	0	7
15/08/2022	08	1,2	241	26,9	25	994	404	0	4,4
15/08/2022	09	0,5	214	28,9	23	995	634	0	3,5
15/08/2022	10	0,2	176	31,6	21	995	799	0	1,4
15/08/2022	11	1,1	170	31,2	40	995	896	0	5,4
15/08/2022	12	0,6	200	30,1	57	994	946	0	5,6
15/08/2022	13	1,1	191	30,1	58	994	941	0	6,9
15/08/2022	14	1	180	30,3	61	993	877	0	6,3
15/08/2022	15	1,3	178	30,2	62	993	755	0	7,7
15/08/2022	16	4,9	127	28,8	74	993	590	0	11
15/08/2022	17	3,7	136	28,8	75	993	396	0	9,3
15/08/2022	18	2,9	147	28,7	74	992	192	0	7,6
15/08/2022	19	0,7	139	28	86	993	40	0	5,7
15/08/2022	20	1,8	87	26,8	97	993	2	0	7,2
15/08/2022	21	2,3	49	26,5	100	994	1	0	7,2
15/08/2022	22	1,9	33	26,3	100	994	1	0	6,3
15/08/2022	23	1,3	10	25,9	100	994	1	0	5,6
16/08/2022	00	0,7	336	25,8	100	994	1	0	4,2
16/08/2022	01	0,1	324	25,5	99	994	1	0	0,6
16/08/2022	02	0,7	319	24,8	90	994	1	0	3,8
16/08/2022	03	0,3	323	24,5	87	993	1	0	2
16/08/2022	04	0,7	315	24	87	993	1	0	3,4
16/08/2022	05	0,6	313	23,8	88	993	1	0	4
16/08/2022	06	1,3	314	23,4	90	994	28	0	3,8
16/08/2022	07	0,9	305	23,9	84	994	163	0	4,4
16/08/2022	08	0,3	317	25,4	78	994	372	0	2,6
16/08/2022	09	0,1	290	28,2	70	994	588	0	1,7
16/08/2022	10	0,1	230	30,5	56	994	766	0	0,5
16/08/2022	11	1,1	200	31,2	49	994	876	0	3,1
16/08/2022	12	3,2	133	30,6	52	993	938	0	6,9
16/08/2022	13	3,6	126	31,2	42	993	937	0	8,1
16/08/2022	14	4,9	124	31,3	37	992	875	0	9,6
16/08/2022	15	8,1	140	29,1	55	992	749	0	12,6
16/08/2022	16	4,8	151	30,1	48	991	591	0	9,5
16/08/2022	17	7,1	154	30,6	42	991	388	0	12,1
16/08/2022	18	5,1	147	29,5	53	991	191	0	9,5
16/08/2022	19	1,5	147	28,2	64	991	36	0	5,1
16/08/2022	20	5	45	27	78	992	1	0	10,5
16/08/2022	21	5,9	49	25,8	98	993	1	0	13,6
16/08/2022	22	6,6	34	25,3	99	993	1	0	13,1
16/08/2022	23	4,8	35	25,1	92	993	1	0	9,4
17/08/2022	00	0,6	11	25,2	91	993	1	0	3
17/08/2022	01	0,1	1	24,9	89	993	1	0	0,5
17/08/2022	02	0,4	313	23,8	99	993	1	0	2,6
17/08/2022	03	0,2	293	23,8	100	993	1	0	2,5
17/08/2022	04	0,4	314	23,8	83	993	1	0	2,2
17/08/2022	05	0,5	329	23,5	58	993	1	0	1,9
17/08/2022	06	0,4	306	23,3	55	993	25	0	3,5
17/08/2022	07	0,2	300	23,6	51	994	150	0	2,5
17/08/2022	08	0,3	313	25	41	994	296	0	3,3
17/08/2022	09	0,3	312	27,3	32	994	492	0	2,1
17/08/2022	10	0,1	291	30,1	29	994	676	0	0,4
17/08/2022	11	0,3	114	31,3	32	994	824	0	3,1
17/08/2022	12	2	133	30	42	994	917	0	6,5
17/08/2022	13	3,1	128	29,8	41	994	912	0	8,4
17/08/2022	14	5,8	122	29,2	38	994	840	0	11,7
17/08/2022	15	5,3	132	29	38	993	733	0	11,1
17/08/2022	16	1,8	179	29,3	45	994	579	0	9,8
17/08/2022	17	1,9	173	28,7	51	994	394	0	7,6
17/08/2022	18	1,9	156	27,6	68	994	164	0	7,7
17/08/2022	19	0,8	128	26,9	77	995	47	0	3,8
17/08/2022	20	1,2	146	26,2	82	996	1	0	3,2
17/08/2022	21	0,1	172	26	84	996	1	0	0,5
17/08/2022	22	3,9	35	25,6	83	997	1	0	8,1
17/08/2022	23	6,4	339	24,6	48	997	1	0,4	15,4
18/08/2022	00	3,3	283	19,7	74	998	1	0	10
18/08/2022	01	2,3	318	18,3	87	998	1	0	7,5
18/08/2022	02	2,8	314	18,3	86	998	1	0	7,3
18/08/2022	03	2,1	306	18,9	78	998	1	0,4	7,2
18/08/2022	04	1,7	316	19,4	71	998	1	0	5,7
18/08/2022	05	1,1	309	19,8	66	998	1	0	4,5
18/08/2022	06	0,3	262	19,6	68	999	17	0	2,1
18/08/2022	07	0,4	260	20,3	63	1000	90	0	2,9
18/08/2022	08	0,1	282	22	55	1000	366	0	3,2
18/08/2022	09	0,2	306	24,2	45	1000	580	0	3,3
18/08/2022	10	0,2	306	25,8	39	1000	779	0	2,7
18/08/2022	11	0,1	129	28	33	1000	890	0	1,1
18/08/2022	12	0,4	36	29,4	31	1000	936	0	2,5
18/08/2022	13	1,7	141	28,4	34	1000	926	0	6,6
18/08/2022	14	2,1	246	29,7	31	999	848	0	7,5
18/08/2022	15	5,3	130	27,9	39	999	727	0	9,7
18/08/2022	16	7,6	132	26,8	49	999	560	0	12,6
18/08/2022	17	8	140	25,7	55	999	340	0	13
18/08/2022	18	6,7	135	25,6	59	1000	173	0	10,5
18/08/2022	19	4,4	137	25,2	66	1001	35	0	7,5
18/08/2022	20	1,8	141	24,9	72	1002	1	0	3,7
18/08/2022	21	0,1	113	24,9	74	1003	1	0	0,6
18/08/2022	22	0,1	340	24	73	1003	1	0	0,7
18/08/2022	23	0,1	335	23,7	72	1003	1	0	1,2
19/08/2022	00	0,2	311	23,4	69	1004	1	0	2,2
19/08/2022	01	0,4	305	22,3	70	1004	1	0	2,7
19/08/2022	02	2,7	311	21,5	76	1003	1	0	6,4
19/08/2022	03	2,2	306	21,4	66	1003	1	0	7,4
19/08/2022	04	0,4	293	21,4	59	1004	1	0	4,1
19/08/2022	05	0,3	292	20,8	60	1004	1	0	1,8
19/08/2022	06	1,1	307	21	55	1004	32	0	4
19/08/2022	07	0,1	301	21,7	52	1005	176	0	1,5
19/08/2022	08	0,1	245	23,3	49	1005	355	0	1,1
19/08/2022	09	0,1	276	26,2	41	1005	580	0	0,6
19/08/2022	10	0,5	199	27,9	39	1005	767	0	2,2
19/08/2022	11	3,6	140	27	43	1005	872	0	7,3
19/08/2022	12	6,3	133	26,3	49	1004	919	0	10,2
19/08/2022	13	4,8	124	26,5	52	1004	918	0	10,4
19/08/2022	14	7,5	132	25,9	60	1004	857	0	12,8
19/08/2022	15	5,9	136	26,1	63	1003	745	0	11,4
19/08/2022	16	4,4	124	26,1	66	1003	578	0	10,6
19/08/2022	17	3,2	143	26,6	67	1003	388	0	8,7
19/08/2022	18	1	159	27,1	68	1003	187	0	6,5
19/08/2022	19	0,9	152	26	78	1003	32	0	6,1
19/08/2022	20	2,3	39	25,1	87	1004	1	0	5,8
19/08/2022	21	0,5	314	24,5	85	1004	1	0	3,3
19/08/2022	22	1,2	2	24,2	84	1005	1	0	4,4
19/08/2022	23	0,1	349	23,9	85	1005	1	0	0,5
20/08/2022	00	0,1	301	23,3	84	1005	1	0	1,3
20/08/2022	01	0,2	308	22,9	88	1005	1	0	2,3
20/08/2022	02	1,1	313	22,5	91	1004	1	0	3,6
20/08/2022	03	0,3	314	22,1	92	1004	1	0	2,4
20/08/2022	04	1,1	307	21,8	91	1004	1	0	4,1
20/08/2022	05	0,7	306	21,4	91	1004	1	0	3,7
20/08/2022	06	0,8	307	21,2	90	1005	35	0	3,4
20/08/2022	07	2,6	317	21,5	85	1005	176	0	6,2
20/08/2022	08	0,3	318	23,9	71	1005	365	0	2,8
20/08/2022	09	0,1	274	27,7	58	1006	611	0	0,3
20/08/2022	10	0,5	157	28,1	64	1006	770	0	2,1
20/08/2022	11	1,7	147	27,9	67	1005	874	0	5,1
20/08/2022	12	2,8	136	27,7	67	1005	930	0	6,1
20/08/2022	13	3	134	28,4	63	1004	928	0	6,8
20/08/2022	14	5	136	28,3	58	1004	867	0	8,5
20/08/2022	15	6,7	138	27,6	68	1003	751	0	10,4
20/08/2022	16	6,3	133	27,2	78	1002	577	0	10,2
20/08/2022	17	6,9	131	27,6	63	1002	382	0	10,5
20/08/2022	18	6,3	130	27,7	57	1001	185	0	10
20/08/2022	19	1,5	116	27,3	73	1002	31	0	3,8
20/08/2022	20	1,3	41	26,2	87	1002	1	0	4,1
20/08/2022	21	3,8	28	25,4	96	1003	1	0	6,8
20/08/2022	22	1,1	17	25,1	95	1003	1	0	4,9
20/08/2022	23	0,6	280	24,8	90	1003	1	0	3,9
21/08/2022	00	0,4	292	24,9	70	1003	1	0	2,6
21/08/2022	01	0,1	286	24,3	70	1002	1	0	1,6
21/08/2022	02	0,1	298	23,7	70	1002	1	0	0,6
21/08/2022	03	0,1	282	23,1	69	1001	1	0	0,8
21/08/2022	04	0,1	285	22,9	69	1001	1	0	1,4
21/08/2022	05	0,1	279	22,8	73	1001	1	0	1,1
21/08/2022	06	0,1	203	22,6	71	1001	32	0	0,5
21/08/2022	07	0,1	143	24,6	64	1001	187	0	0,1
21/08/2022	08	0,1	20	26,4	61	1001	384	0	0,6
21/08/2022	09	0,5	35	27,1	60	1001	607	0	2,1
21/08/2022	10	0,2	30	29,1	55	1001	687	0	1,9
21/08/2022	11	0,3	89	30,4	52	1001	881	0	3,4
21/08/2022	12	0,5	124	31,4	49	1000	927	0	3,7
21/08/2022	13	1,2	147	30,4	59	999	919	0	6,6
21/08/2022	14	2,9	135	28,8	68	999	663	0	8,1
21/08/2022	15	0,5	182	29,2	69	998	451	0	5,4
21/08/2022	16	1	132	29,1	67	998	524	0	5,8
21/08/2022	17	1,5	84	28,6	72	998	397	0	6,7
21/08/2022	18	5,1	39	27,3	79	997	187	0	9,6
21/08/2022	19	4,8	31	27,1	71	998	33	0	9
21/08/2022	20	2,2	25	27,2	62	998	1	0	5,8
21/08/2022	21	0,1	266	27,5	55	999	1	0	0,8
21/08/2022	22	0,4	193	26,8	62	999	1	0	1,8
21/08/2022	23	0,1	104	26,2	76	999	1	0	0,4
22/08/2022	00	0,1	76	25,8	89	999	1	0	1,3
22/08/2022	01	0,1	117	25,4	92	999	1	0	1,2
22/08/2022	02	0,2	308	24,6	74	999	1	0	0,9
22/08/2022	03	0,1	329	24,2	84	999	1	0	0,8
22/08/2022	04	0,3	324	24,2	87	999	1	0	1,7
22/08/2022	05	0,3	333	23,6	97	999	1	0	1,6
22/08/2022	06	0,4	320	23,4	81	1000	27	0	2,7
22/08/2022	07	0,1	323	24,2	77	1000	183	0	2
22/08/2022	08	0,5	345	26,4	74	1000	372	0	2,8
22/08/2022	09	0,9	85	28,1	69	1000	573	0	4,8
22/08/2022	10	0,8	82	28,8	65	1000	755	0	3,9
22/08/2022	11	0,8	112	29,9	56	1000	854	0	5,2
22/08/2022	12	2,7	137	29,3	57	1000	914	0	6,8
22/08/2022	13	5,1	125	28,2	67	999	904	0	9,2
22/08/2022	14	4,5	131	28,9	61	999	840	0	8,9
22/08/2022	15	5,7	126	28,6	60	998	705	0	10,3
22/08/2022	16	4,8	129	27,9	69	998	506	0	10,7
22/08/2022	17	3,6	137	28,1	72	998	369	0	8,4
22/08/2022	18	2,2	125	27,8	78	998	171	0	6,5
22/08/2022	19	0,2	212	27,1	82	999	25	0	2,8
22/08/2022	20	0,4	143	26,1	89	999	1	0	3,1
22/08/2022	21	0,4	113	26,1	89	1000	1	0	3,2
22/08/2022	22	0,3	123	26	89	1000	1	0	1
22/08/2022	23	0,1	51	25,6	92	1000	1	0	0,1
23/08/2022	00	0,1	33	25,2	97	1000	1	0	0,1
23/08/2022	01	0,1	324	24,8	100	1000	1	0	0,8
23/08/2022	02	0,1	319	24,5	100	1000	1	0	0,5
23/08/2022	03	0,1	332	24,4	100	1000	1	0	0,1
23/08/2022	04	0,1	353	24	100	1000	1	0	0,1
23/08/2022	05	0,1	317	23,8	100	1000	1	0	0,1
23/08/2022	06	0,1	318	23,5	100	1001	32	0	0,7
23/08/2022	07	0,1	322	24,1	93	1001	186	0	1,7
23/08/2022	08	0,1	328	25,9	81	1001	371	0	1
23/08/2022	09	0,1	14	28,8	71	1001	520	0	0,6
23/08/2022	10	0,6	108	28,6	70	1001	631	0	2,9
23/08/2022	11	1,4	125	29,2	61	1001	866	0	6
23/08/2022	12	3,2	127	28,6	64	1001	913	0	8
23/08/2022	13	6	130	27,6	78	1000	903	0	10,8
23/08/2022	14	6,9	129	27,6	78	1000	837	0	11,9
23/08/2022	15	7	130	27,7	77	999	721	0	12,7
23/08/2022	16	6,2	124	27,7	79	999	556	0	11,5
23/08/2022	17	5,8	128	27,9	77	998	359	0	10,4
23/08/2022	18	4,1	131	27,8	78	998	166	0	7,6
23/08/2022	19	1	140	27,5	81	998	22	0	3,2
23/08/2022	20	0,2	77	27	85	999	1	0	1,6
23/08/2022	21	1,1	233	26,3	92	1000	1	0	3,7
23/08/2022	22	0,8	276	25,8	96	1000	1	0	4,5
23/08/2022	23	1,8	265	25,5	95	1000	1	0	6,7
24/08/2022	00	2	42	25,3	96	1000	1	0	7,1
24/08/2022	01	1,8	33	25,1	97	999	1	0	5,7
24/08/2022	02	1,3	285	24,8	100	999	1	0	5,8
24/08/2022	03	1,8	316	24,7	100	1000	1	0	5,9
24/08/2022	04	1,9	290	24,6	100	1000	1	0	6,8
24/08/2022	05	1,6	271	24,4	100	1000	1	0	6,4
24/08/2022	06	0,8	298	24,1	100	1000	18	0	4,8
24/08/2022	07	1,1	321	24,2	97	1000	163	0	4,1
24/08/2022	08	1,3	320	25,3	91	1000	295	0	4,7
24/08/2022	09	0,5	0	27,4	84	1001	459	0	3,7
24/08/2022	10	0,8	35	28,7	77	1001	644	0	4,2
24/08/2022	11	0,6	55	29,7	76	1000	864	0	3,9
24/08/2022	12	1,3	129	29,9	75	1000	782	0	4,6
24/08/2022	13	5,2	136	29	75	999	880	0	9,1
24/08/2022	14	8	134	28,4	68	999	816	0	12,2
24/08/2022	15	6,4	132	28,4	75	999	703	0	10,6
24/08/2022	16	8	134	27,8	83	998	542	0	12,2
24/08/2022	17	7,1	137	27,4	87	998	328	0	11,1
24/08/2022	18	1,3	194	27,8	87	999	119	0	6,2
24/08/2022	19	0,9	163	26,9	93	999	20	0	5,4
24/08/2022	20	0,7	166	26,5	96	1000	1	0	5,8
24/08/2022	21	1,1	86	26,3	96	1001	1	0	5,7
24/08/2022	22	1,1	69	26,1	99	1001	1	0	5,9
24/08/2022	23	0,7	119	26,1	98	1001	1	0	5,1
25/08/2022	00	1,6	83	25,9	99	1001	1	0	7,8
25/08/2022	01	1,2	77	25,8	98	1001	1	0	5,9
25/08/2022	02	2	359	25,4	100	1001	1	0	6,8
25/08/2022	03	1,5	312	25,3	100	1001	1	0	5,4
25/08/2022	04	0,6	242	25,4	99	1000	1	0	4,4
25/08/2022	05	0,8	265	25	99	1000	1	0	4,9
25/08/2022	06	1,6	307	24,8	98	1000	6	0	5,5
25/08/2022	07	2,1	304	25,2	91	1000	111	0	6,9
25/08/2022	08	0,3	350	27,5	73	1000	359	0	1,9
25/08/2022	09	3	129	27,8	72	1000	575	0	5,6
25/08/2022	10	4,6	139	27,5	82	1001	714	0	8,2
25/08/2022	11	5,5	138	27,8	81	1000	863	0	9
25/08/2022	12	4	133	28,6	79	1000	889	0	8,1
25/08/2022	13	3,5	132	29	75	1000	820	0	6,8
25/08/2022	14	2,8	136	30	67	999	827	0	7,3
25/08/2022	15	3,7	130	29,9	62	999	675	0	8,2
25/08/2022	16	1,3	179	30,4	63	999	500	0	7,3
25/08/2022	17	3,5	81	26,9	94	999	22	0	10,2
25/08/2022	18	4,5	313	25,6	96	1001	3	0,4	11,8
25/08/2022	19	3,5	325	21,9	100	1001	3	0	8,1
25/08/2022	20	2,1	349	22,6	98	1000	0	0,4	6,8
25/08/2022	21	2	280	22,2	99	1001	1	0	6,4
25/08/2022	22	0,4	260	22,9	91	1001	1	0	3
25/08/2022	23	0,1	311	22,8	93	1002	1	0	1
26/08/2022	00	1	330	22,6	92	1002	1	0	2,8
26/08/2022	01	1,2	322	22,7	89	1001	1	0	3,6
26/08/2022	02	2,2	313	22,1	94	1001	1	0	5,3
26/08/2022	03	1,6	311	21,8	92	1001	1	0	4,6
26/08/2022	04	1,4	309	21,6	90	1001	1	0	4,3
26/08/2022	05	1,9	309	21,6	89	1001	1	0	5,4
26/08/2022	06	1,6	313	21,4	88	1001	16	0	4,8
26/08/2022	07	0,5	314	22	84	1001	166	0	3,9
26/08/2022	08	0,2	316	24,1	73	1001	358	0	2,7
26/08/2022	09	0,1	333	27,3	63	1001	570	0	0,6
26/08/2022	10	0,1	116	29,2	59	1001	735	0	2,2
26/08/2022	11	0,7	106	28,9	68	1001	805	0	5
26/08/2022	12	0,8	158	28,9	71	1001	843	0	5,6
26/08/2022	13	1,2	182	28,7	74	1000	642	0	7,2
26/08/2022	14	2,1	146	27,3	83	999	299	0	8,2
26/08/2022	15	3,4	147	26,9	82	999	423	0	8,8
26/08/2022	16	0,9	141	27,9	76	999	323	0	5,7
26/08/2022	17	1,5	157	26,1	85	999	15	0	5,7
26/08/2022	18	1,7	316	24,7	89	1000	2	0	6,4
26/08/2022	19	2,9	196	23	85	999	1	0	5,4
26/08/2022	20	5,2	204	21,4	89	998	1	0	10,6
26/08/2022	21	0,5	286	21,6	84	998	1	0,4	3,6
26/08/2022	22	1,6	55	21,6	80	999	1	0	4,8
26/08/2022	23	0,2	292	22,3	76	998	1	0	2
27/08/2022	00	1	298	21,4	83	998	1	0	4,6
27/08/2022	01	0,3	287	20,9	84	998	1	0	3
27/08/2022	02	0,1	287	20,8	84	998	1	0,4	0,9
27/08/2022	03	1,6	301	20,6	81	998	1	0	4,8
27/08/2022	04	2	311	20,6	78	998	1	0	5,3
27/08/2022	05	2	318	20,6	76	998	1	0	6,1
27/08/2022	06	1,5	295	20,1	78	998	17	0	5,2
27/08/2022	07	2,1	314	20,4	76	998	159	0	6
27/08/2022	08	0,3	299	22,6	66	999	354	0	3,4
27/08/2022	09	0,1	305	25,9	56	999	492	0	0,7
27/08/2022	10	0,2	101	28,7	61	999	743	0	1,4
27/08/2022	11	0,2	107	28,8	65	999	845	0	2,9
27/08/2022	12	0,8	122	28,8	66	998	896	0	4,1
27/08/2022	13	2	139	28,2	70	998	891	0	6,4
27/08/2022	14	3	123	28	73	997	821	0	7,3
27/08/2022	15	5,2	120	27,4	72	997	699	0	9,3
27/08/2022	16	4,7	132	28,1	65	997	518	0	9,1
27/08/2022	17	6,2	135	26,9	71	997	274	0	9,4
27/08/2022	18	3,9	133	26,9	77	997	186	0	7
27/08/2022	19	1,6	136	26,4	81	997	24	0	4,3
27/08/2022	20	1,6	137	26	83	997	2	0	3,2
27/08/2022	21	1,3	129	25,6	93	998	2	0	4
27/08/2022	22	1,3	45	25,4	97	998	1	0	4,3
27/08/2022	23	0,3	72	25,2	100	998	1	0	3,1
28/08/2022	00	0,8	111	25,4	100	999	1	0	2,5
28/08/2022	01	0,3	43	24,9	100	999	1	0	1,5
28/08/2022	02	0,4	25	24,4	99	999	1	0	1
28/08/2022	03	0,1	327	23,6	97	999	1	0	0,6
28/08/2022	04	0,1	332	23,1	98	998	1	0	0,5
28/08/2022	05	1,2	316	22,4	97	999	1	0	3,2
28/08/2022	06	0,7	320	22,4	95	999	12	0	2,4
28/08/2022	07	0,3	321	23,1	91	999	150	0	2
28/08/2022	08	0,1	336	25,5	82	1000	364	0	0,9
